           1   99.234290841997407     
           2   116.06789789460774     
           3   111.00246233105466     
           4   89.018913849578325     
           5   51.810911047706952     
           6   99.234355281446000     
           7   116.06789722067221     
           8   111.00246233105463     
           9   89.018913849168371     
          10   51.810911037306717     
          11   116.74626490047632     
          12   136.55051534172426     
          13   130.59117732337288     
          14   104.72817016431209     
          15   60.954034080230407     
          16   116.74634071161849     
          17   136.55051454885870     
          18   130.59117732337285     
          19   104.72817016382977     
          20   60.954034067994776     
          21   116.74626490047633     
          22   136.55051534172429     
          23   130.59117732337285     
          24   104.72817016431209     
          25   60.954034080230471     
          26   116.74634071161850     
          27   136.55051454885864     
          28   130.59117732337285     
          29   104.72817016382982     
          30   60.954034067994776     
          31   116.74632210615526     
          32   136.55058225148755     
          33   130.59124131305998     
          34   104.72822148112368     
          35   60.954063947711944     
          36   116.74639791733463     
          37   136.55058145862151     
          38   130.59124131305995     
          39   104.72822148064134     
          40   60.954063935476263     
          41   116.74632210615515     
          42   136.55058225148750     
          43   130.59124131306004     
          44   104.72822148112373     
          45   60.954063947711965     
          46   116.74639791733459     
          47   136.55058145862154     
          48   130.59124131306001     
          49   104.72822148064138     
          50   60.954063935476263     
          51   5.8373246861595947     
          52   6.8275391490388495     
          53   6.5295716641060588     
          54   5.2364187715779167     
          55   3.0477076775078142     
          56   5.8373284767241342     
          57   6.8275391093954942     
          58   6.5295716641060553     
          59   5.2364187715537955     
          60   3.0477076768960303     
