1	0.00277201360841	0.00007415319252	0.12354068055465
2	0.00270591821434	0.00002251259940	0.12079439472880
3	0.00237573348306	0.00005452921790	0.11467975509115
4	0.00229251618830	0.00006341696093	0.11323708000435
5	0.00225475804778	0.00000602042182	0.11190602486918
6	0.00218546865630	0.00000004589833	0.11057939603683
7	0.00218088277413	0.00000006670940	0.11049310664587
8	0.00215298841624	0.00000278683514	0.11049078736070
9	0.00214943118463	0.00000269176638	0.11064470483820
10	0.00214067218909	0.00000222814000	0.11082211673302
11	0.00213941586959	0.00000120719845	0.11072845376997
12	0.00213817595510	0.00000007406290	0.11047883136540
13	0.00213384331506	0.00000496551029	0.11017323931951
14	0.00213629482994	0.00000123800451	0.11034792561698
15	0.00213600087821	0.00000103067571	0.11029207750783
16	0.00213587141873	0.00000090072668	0.11008965740468
17	0.00213556199829	0.00000117957514	0.11007970386823
18	0.00213546359394	0.00000126739590	0.11008927788814
19	0.00213550163099	0.00000123860039	0.11010075964596
20	0.00213547368835	0.00000125878795	0.11009289772649
21	0.00213546676324	0.00000126453559	0.11009050080599
22	0.00213546465150	0.00000126634732	0.11008972953490
23	0.00213546405998	0.00000126692891	0.11008947878807
